"","Day","S","I","R"
"1",1,99915.9003784371,101.194149508669,-17.0945279457413
"2",2,99915.9003784371,101.194149508669,-17.0945279457413
"3",3,99913.8088802831,102.305615538991,-16.1144958220666
"4",4,99906.8985170513,101.514572226897,-8.41308927822995
"5",5,99896.6682704645,101.568248129106,1.76348140638725
"6",6,99896.6682704645,101.568248129106,1.76348140638725
"7",7,99896.6682704645,101.568248129106,1.76348140638725
"8",8,99896.6682704645,101.568248129106,1.76348140638725
"9",9,99896.6682704645,101.568248129106,1.76348140638725
"10",10,99896.6682704645,101.568248129106,1.76348140638725
"11",11,99896.6682704645,101.568248129106,1.76348140638725
"12",12,99896.6682704645,101.568248129106,1.76348140638725
"13",13,99896.6682704645,101.568248129106,1.76348140638725
"14",14,99896.6682704645,101.568248129106,1.76348140638725
"15",15,99896.6682704645,101.568248129106,1.76348140638725
"16",16,99883.3244159986,106.056625561033,10.6189584403468
"17",17,99883.0898846517,106.29115690793,10.6189584403468
"18",18,99883.0898846517,106.29115690793,10.6189584403468
"19",19,99883.0898846517,106.29115690793,10.6189584403468
"20",20,99883.0898846517,106.29115690793,10.6189584403468
"21",21,99883.0898846517,106.29115690793,10.6189584403468
"22",22,99883.0898846517,106.29115690793,10.6189584403468
"23",23,99883.0898846517,106.29115690793,10.6189584403468
"24",24,99883.0898846517,106.29115690793,10.6189584403468
"25",25,99883.0898846517,106.29115690793,10.6189584403468
"26",26,99873.6373541321,110.389422565906,15.9732233019714
"27",27,99873.6373541321,110.389422565906,15.9732233019714
"28",28,99873.6373541321,110.389422565906,15.9732233019714
"29",29,99873.6373541321,110.389422565906,15.9732233019714
"30",30,99873.6373541321,110.389422565906,15.9732233019714
"31",31,99873.6373541321,110.389422565906,15.9732233019714
"32",32,99873.6373541321,110.389422565906,15.9732233019714
"33",33,99873.6373541321,110.389422565906,15.9732233019714
"34",34,99873.6373541321,110.389422565906,15.9732233019714
"35",35,99873.6373541321,110.389422565906,15.9732233019714
"36",36,99873.6373541321,110.389422565906,15.9732233019714
"37",37,99873.6373541321,110.389422565906,15.9732233019714
"38",38,99873.6373541321,110.389422565906,15.9732233019714
"39",39,99873.6373541321,110.389422565906,15.9732233019714
"40",40,99873.6373541321,110.389422565906,15.9732233019714
"41",41,99873.6373541321,110.389422565906,15.9732233019714
"42",42,99873.6373541321,110.389422565906,15.9732233019714
"43",43,99864.0852027883,114.730233070965,21.1845641407704
"44",44,99864.0852027883,114.730233070965,21.1845641407704
"45",45,99864.0852027883,114.730233070965,21.1845641407704
"46",46,99864.0852027883,114.730233070965,21.1845641407704
"47",47,99860.2395759124,116.28068103025,23.4797430573892
"48",48,99860.2395759124,116.28068103025,23.4797430573892
"49",49,99851.5194026524,119.160682942486,29.3199144051317
"50",50,99849.9000650698,120.780020525054,29.3199144051317
"51",51,99849.9000650698,120.780020525054,29.3199144051317
"52",52,99849.9000650698,120.780020525054,29.3199144051317
"53",53,99849.9000650698,120.780020525054,29.3199144051317
"54",54,99849.9000650698,120.780020525054,29.3199144051317
"55",55,99849.9000650698,120.780020525054,29.3199144051317
"56",56,99849.9000650698,120.780020525054,29.3199144051317
"57",57,99849.9000650698,120.780020525054,29.3199144051317
"58",58,99849.9000650698,120.780020525054,29.3199144051317
"59",59,99849.9000650698,120.780020525054,29.3199144051317
"60",60,99849.9000650698,120.780020525054,29.3199144051317
"61",61,99849.9000650698,120.780020525054,29.3199144051317
"62",62,99849.9000650698,120.780020525054,29.3199144051317
"63",63,99849.9000650698,120.780020525054,29.3199144051317
"64",64,99849.9000650698,120.780020525054,29.3199144051317
"65",65,99849.9000650698,120.780020525054,29.3199144051317
"66",66,99849.9000650698,120.780020525054,29.3199144051317
"67",67,99849.9000650698,120.780020525054,29.3199144051317
"68",68,99849.9000650698,120.780020525054,29.3199144051317
"69",69,99849.9000650698,120.780020525054,29.3199144051317
"70",70,99849.9000650698,120.780020525054,29.3199144051317
"71",71,99847.5338823765,123.146203218363,29.3199144051317
"72",72,99847.5338823765,123.146203218363,29.3199144051317
"73",73,99847.5338823765,123.146203218363,29.3199144051317
"74",74,99841.412332901,129.267752693894,29.3199144051317
"75",75,99841.412332901,129.267752693894,29.3199144051317
"76",76,99841.412332901,129.267752693894,29.3199144051317
"77",77,99841.412332901,129.267752693894,29.3199144051317
"78",78,99841.412332901,129.267752693894,29.3199144051317
"79",79,99841.412332901,129.267752693894,29.3199144051317
"80",80,99841.412332901,129.267752693894,29.3199144051317
"81",81,99841.412332901,129.267752693894,29.3199144051317
"82",82,99841.412332901,129.267752693894,29.3199144051317
"83",83,99841.412332901,129.267752693894,29.3199144051317
"84",84,99841.412332901,129.267752693894,29.3199144051317
"85",85,99841.412332901,129.267752693894,29.3199144051317
"86",86,99841.412332901,129.267752693894,29.3199144051317
"87",87,99841.412332901,129.267752693894,29.3199144051317
"88",88,99841.412332901,129.267752693894,29.3199144051317
"89",89,99841.412332901,129.267752693894,29.3199144051317
"90",90,99841.412332901,129.267752693894,29.3199144051317
"91",91,99841.412332901,129.267752693894,29.3199144051317
"92",92,99841.412332901,129.267752693894,29.3199144051317
"93",93,99840.6048001433,130.075285451589,29.3199144051317
"94",94,99840.6048001433,130.075285451589,29.3199144051317
"95",95,99840.6048001433,130.075285451589,29.3199144051317
"96",96,99840.6048001433,130.075285451589,29.3199144051317
"97",97,99837.0765038059,133.60358178895,29.3199144051317
"98",98,99836.1932580323,134.486827562564,29.3199144051317
"99",99,99836.1932580323,134.486827562564,29.3199144051317
"100",100,99836.1932580323,134.486827562564,29.3199144051317
"101",101,99836.1932580323,134.486827562564,29.3199144051317
"102",102,99836.1932580323,134.486827562564,29.3199144051317
"103",103,99836.1932580323,134.486827562564,29.3199144051317
"104",104,99836.1932580323,134.486827562564,29.3199144051317
"105",105,99836.1932580323,134.486827562564,29.3199144051317
"106",106,99836.1932580323,134.486827562564,29.3199144051317
"107",107,99836.1932580323,134.486827562564,29.3199144051317
"108",108,99836.1932580323,134.486827562564,29.3199144051317
"109",109,99836.1932580323,134.486827562564,29.3199144051317
"110",110,99836.1932580323,134.486827562564,29.3199144051317
"111",111,99828.7287675793,139.646160635677,31.6250717850322
"112",112,99823.1895551466,138.604109121641,38.2063357317731
"113",113,99816.9784401757,141.769374048036,41.2521857762146
"114",114,99816.9784401757,141.769374048036,41.2521857762146
"115",115,99812.365513363,143.814268389181,43.8202182477957
"116",116,99812.365513363,143.814268389181,43.8202182477957
"117",117,99812.365513363,143.814268389181,43.8202182477957
"118",118,99812.365513363,143.814268389181,43.8202182477957
"119",119,99812.365513363,143.814268389181,43.8202182477957
"120",120,99812.365513363,143.814268389181,43.8202182477957
"121",121,99812.365513363,143.814268389181,43.8202182477957
"122",122,99812.365513363,143.814268389181,43.8202182477957
"123",123,99812.365513363,143.814268389181,43.8202182477957
"124",124,99812.365513363,143.814268389181,43.8202182477957
"125",125,99812.365513363,143.814268389181,43.8202182477957
"126",126,99812.365513363,143.814268389181,43.8202182477957
"127",127,99812.365513363,143.814268389181,43.8202182477957
"128",128,99812.365513363,143.814268389181,43.8202182477957
"129",129,99804.2672355455,149.109105104772,46.6236593497723
"130",130,99804.2672355455,149.109105104772,46.6236593497723
"131",131,99804.2672355455,149.109105104772,46.6236593497723
"132",132,99804.2672355455,149.109105104772,46.6236593497723
"133",133,99804.2672355455,149.109105104772,46.6236593497723
"134",134,99804.2672355455,149.109105104772,46.6236593497723
"135",135,99804.2672355455,149.109105104772,46.6236593497723
"136",136,99804.2672355455,149.109105104772,46.6236593497723
"137",137,99804.2672355455,149.109105104772,46.6236593497723
"138",138,99804.2672355455,149.109105104772,46.6236593497723
"139",139,99804.2672355455,149.109105104772,46.6236593497723
"140",140,99801.6034275714,151.772913078823,46.6236593497723
"141",141,99801.6034275714,151.772913078823,46.6236593497723
"142",142,99800.0198141303,153.35652651993,46.6236593497723
"143",143,99800.0198141303,153.35652651993,46.6236593497723
"144",144,99800.0198141303,153.35652651993,46.6236593497723
"145",145,99800.0198141303,153.35652651993,46.6236593497723
"146",146,99797.7210461698,155.655294480459,46.6236593497723
"147",147,99790.0922897031,155.825098834665,54.0826114622079
"148",148,99776.2887266889,155.777635757198,67.933637553945
"149",149,99768.6928453529,160.949471245801,70.357683401346
"150",150,99768.6928453529,160.949471245801,70.357683401346
"151",151,99768.6928453529,160.949471245801,70.357683401346
"152",152,99768.6928453529,160.949471245801,70.357683401346
"153",153,99768.6928453529,160.949471245801,70.357683401346
"154",154,99768.6928453529,160.949471245801,70.357683401346
"155",155,99768.6928453529,160.949471245801,70.357683401346
"156",156,99768.6928453529,160.949471245801,70.357683401346
"157",157,99768.6928453529,160.949471245801,70.357683401346
"158",158,99768.6928453529,160.949471245801,70.357683401346
"159",159,99768.6928453529,160.949471245801,70.357683401346
"160",160,99768.6928453529,160.949471245801,70.357683401346
"161",161,99768.6928453529,160.949471245801,70.357683401346
"162",162,99768.6928453529,160.949471245801,70.357683401346
"163",163,99768.6928453529,160.949471245801,70.357683401346
"164",164,99768.6928453529,160.949471245801,70.357683401346
"165",165,99768.2843302623,161.35798633639,70.357683401346
"166",166,99768.2843302623,161.35798633639,70.357683401346
"167",167,99768.2843302623,161.35798633639,70.357683401346
"168",168,99760.8095914688,164.427007330514,74.763401200713
"169",169,99750.2258688599,172.104191352334,77.6699397877413
"170",170,99749.7358329795,172.594227232778,77.6699397877413
"171",171,99749.7358329795,172.594227232778,77.6699397877413
"172",172,99749.7358329795,172.594227232778,77.6699397877413
"173",173,99749.7358329795,172.594227232778,77.6699397877413
"174",174,99749.7358329795,172.594227232778,77.6699397877413
"175",175,99749.7358329795,172.594227232778,77.6699397877413
"176",176,99749.7358329795,172.594227232778,77.6699397877413
"177",177,99749.7358329795,172.594227232778,77.6699397877413
"178",178,99749.7358329795,172.594227232778,77.6699397877413
"179",179,99749.7358329795,172.594227232778,77.6699397877413
"180",180,99749.7358329795,172.594227232778,77.6699397877413
"181",181,99749.7358329795,172.594227232778,77.6699397877413
"182",182,99749.7358329795,172.594227232778,77.6699397877413
"183",183,99749.7358329795,172.594227232778,77.6699397877413
"184",184,99749.7358329795,172.594227232778,77.6699397877413
"185",185,99749.7358329795,172.594227232778,77.6699397877413
"186",186,99749.7358329795,172.594227232778,77.6699397877413
"187",187,99749.7358329795,172.594227232778,77.6699397877413
"188",188,99749.7358329795,172.594227232778,77.6699397877413
"189",189,99749.7358329795,172.594227232778,77.6699397877413
"190",190,99749.7358329795,172.594227232778,77.6699397877413
"191",191,99749.7358329795,172.594227232778,77.6699397877413
"192",192,99744.5991660775,177.730894134784,77.6699397877413
"193",193,99744.5991660775,177.730894134784,77.6699397877413
"194",194,99744.5991660775,177.730894134784,77.6699397877413
"195",195,99744.5991660775,177.730894134784,77.6699397877413
"196",196,99744.5991660775,177.730894134784,77.6699397877413
"197",197,99744.5991660775,177.730894134784,77.6699397877413
"198",198,99744.5991660775,177.730894134784,77.6699397877413
"199",199,99744.5991660775,177.730894134784,77.6699397877413
"200",200,99744.5991660775,177.730894134784,77.6699397877413
"201",201,99744.5991660775,177.730894134784,77.6699397877413
"202",202,99744.5991660775,177.730894134784,77.6699397877413
"203",203,99744.5991660775,177.730894134784,77.6699397877413
"204",204,99744.5991660775,177.730894134784,77.6699397877413
"205",205,99743.5435079706,178.786552241666,77.6699397877413
"206",206,99742.6958395352,179.634220677017,77.6699397877413
"207",207,99727.7341736063,187.521926873266,84.7438995204533
"208",208,99727.7341736063,187.521926873266,84.7438995204533
"209",209,99727.7341736063,187.521926873266,84.7438995204533
"210",210,99727.7341736063,187.521926873266,84.7438995204533
"211",211,99727.7341736063,187.521926873266,84.7438995204533
"212",212,99727.7341736063,187.521926873266,84.7438995204533
"213",213,99727.7341736063,187.521926873266,84.7438995204533
"214",214,99727.7341736063,187.521926873266,84.7438995204533
"215",215,99724.0928621322,190.756216172304,85.1509216954577
"216",216,99718.6830328423,195.856446038585,85.4605211191055
"217",217,99718.6830328423,195.856446038585,85.4605211191055
"218",218,99718.6830328423,195.856446038585,85.4605211191055
"219",219,99718.6830328423,195.856446038585,85.4605211191055
"220",220,99718.6830328423,195.856446038585,85.4605211191055
"221",221,99718.6830328423,195.856446038585,85.4605211191055
"222",222,99718.6830328423,195.856446038585,85.4605211191055
"223",223,99718.6830328423,195.856446038585,85.4605211191055
"224",224,99718.6830328423,195.856446038585,85.4605211191055
"225",225,99718.6830328423,195.856446038585,85.4605211191055
"226",226,99718.6830328423,195.856446038585,85.4605211191055
"227",227,99718.6830328423,195.856446038585,85.4605211191055
"228",228,99718.6830328423,195.856446038585,85.4605211191055
"229",229,99718.6830328423,195.856446038585,85.4605211191055
