"","Day","S","I","R"
"1",1,99956.4506991278,50.3996357297838,-6.85033485755776
"2",2,99956.4506991278,50.3996357297838,-6.85033485755776
"3",3,99956.4506991278,50.3996357297838,-6.85033485755776
"4",4,99956.4506991278,50.3996357297838,-6.85033485755776
"5",5,99956.4506991278,50.3996357297838,-6.85033485755776
"6",6,99956.4506991278,50.3996357297838,-6.85033485755776
"7",7,99956.4506991278,50.3996357297838,-6.85033485755776
"8",8,99956.4506991278,50.3996357297838,-6.85033485755776
"9",9,99956.4506991278,50.3996357297838,-6.85033485755776
"10",10,99952.4482586741,50.0590795494578,-2.50733822356476
"11",11,99952.4482586741,50.0590795494578,-2.50733822356476
"12",12,99952.4482586741,50.0590795494578,-2.50733822356476
"13",13,99952.4482586741,50.0590795494578,-2.50733822356476
"14",14,99952.4482586741,50.0590795494578,-2.50733822356476
"15",15,99952.4482586741,50.0590795494578,-2.50733822356476
"16",16,99952.4482586741,50.0590795494578,-2.50733822356476
"17",17,99952.4482586741,50.0590795494578,-2.50733822356476
"18",18,99952.4482586741,50.0590795494578,-2.50733822356476
"19",19,99952.4482586741,50.0590795494578,-2.50733822356476
"20",20,99952.4482586741,50.0590795494578,-2.50733822356476
"21",21,99952.4482586741,50.0590795494578,-2.50733822356476
"22",22,99952.4482586741,50.0590795494578,-2.50733822356476
"23",23,99952.4482586741,50.0590795494578,-2.50733822356476
"24",24,99952.4482586741,50.0590795494578,-2.50733822356476
"25",25,99952.4482586741,50.0590795494578,-2.50733822356476
"26",26,99952.4482586741,50.0590795494578,-2.50733822356476
"27",27,99952.4482586741,50.0590795494578,-2.50733822356476
"28",28,99952.4482586741,50.0590795494578,-2.50733822356476
"29",29,99952.4482586741,50.0590795494578,-2.50733822356476
"30",30,99952.4482586741,50.0590795494578,-2.50733822356476
"31",31,99952.4482586741,50.0590795494578,-2.50733822356476
"32",32,99952.4482586741,50.0590795494578,-2.50733822356476
"33",33,99952.4482586741,50.0590795494578,-2.50733822356476
"34",34,99952.4482586741,50.0590795494578,-2.50733822356476
"35",35,99952.4482586741,50.0590795494578,-2.50733822356476
"36",36,99952.4482586741,50.0590795494578,-2.50733822356476
"37",37,99952.4482586741,50.0590795494578,-2.50733822356476
"38",38,99952.4482586741,50.0590795494578,-2.50733822356476
"39",39,99952.4482586741,50.0590795494578,-2.50733822356476
"40",40,99952.4482586741,50.0590795494578,-2.50733822356476
"41",41,99952.4482586741,50.0590795494578,-2.50733822356476
"42",42,99952.4482586741,50.0590795494578,-2.50733822356476
"43",43,99952.4482586741,50.0590795494578,-2.50733822356476
"44",44,99952.4482586741,50.0590795494578,-2.50733822356476
"45",45,99952.4482586741,50.0590795494578,-2.50733822356476
"46",46,99952.4482586741,50.0590795494578,-2.50733822356476
"47",47,99952.4482586741,50.0590795494578,-2.50733822356476
"48",48,99952.4482586741,50.0590795494578,-2.50733822356476
"49",49,99952.4482586741,50.0590795494578,-2.50733822356476
"50",50,99952.4482586741,50.0590795494578,-2.50733822356476
"51",51,99952.4482586741,50.0590795494578,-2.50733822356476
"52",52,99952.4482586741,50.0590795494578,-2.50733822356476
"53",53,99952.4482586741,50.0590795494578,-2.50733822356476
"54",54,99952.4482586741,50.0590795494578,-2.50733822356476
"55",55,99952.4482586741,50.0590795494578,-2.50733822356476
"56",56,99952.4482586741,50.0590795494578,-2.50733822356476
"57",57,99952.4482586741,50.0590795494578,-2.50733822356476
"58",58,99952.4482586741,50.0590795494578,-2.50733822356476
"59",59,99952.4482586741,50.0590795494578,-2.50733822356476
"60",60,99952.4482586741,50.0590795494578,-2.50733822356476
"61",61,99952.4482586741,50.0590795494578,-2.50733822356476
"62",62,99952.4482586741,50.0590795494578,-2.50733822356476
"63",63,99952.4482586741,50.0590795494578,-2.50733822356476
"64",64,99952.4482586741,50.0590795494578,-2.50733822356476
"65",65,99952.4482586741,50.0590795494578,-2.50733822356476
"66",66,99952.4482586741,50.0590795494578,-2.50733822356476
"67",67,99952.4482586741,50.0590795494578,-2.50733822356476
"68",68,99952.4482586741,50.0590795494578,-2.50733822356476
"69",69,99952.4482586741,50.0590795494578,-2.50733822356476
"70",70,99952.4482586741,50.0590795494578,-2.50733822356476
"71",71,99952.4482586741,50.0590795494578,-2.50733822356476
"72",72,99952.4482586741,50.0590795494578,-2.50733822356476
"73",73,99952.4482586741,50.0590795494578,-2.50733822356476
"74",74,99952.4482586741,50.0590795494578,-2.50733822356476
"75",75,99952.4482586741,50.0590795494578,-2.50733822356476
"76",76,99952.4482586741,50.0590795494578,-2.50733822356476
"77",77,99952.4482586741,50.0590795494578,-2.50733822356476
"78",78,99952.4482586741,50.0590795494578,-2.50733822356476
"79",79,99952.4482586741,50.0590795494578,-2.50733822356476
"80",80,99952.4482586741,50.0590795494578,-2.50733822356476
"81",81,99952.4482586741,50.0590795494578,-2.50733822356476
"82",82,99952.4482586741,50.0590795494578,-2.50733822356476
"83",83,99952.4482586741,50.0590795494578,-2.50733822356476
"84",84,99952.4482586741,50.0590795494578,-2.50733822356476
"85",85,99952.4482586741,50.0590795494578,-2.50733822356476
"86",86,99952.4482586741,50.0590795494578,-2.50733822356476
"87",87,99952.4482586741,50.0590795494578,-2.50733822356476
"88",88,99952.4482586741,50.0590795494578,-2.50733822356476
"89",89,99952.4482586741,50.0590795494578,-2.50733822356476
"90",90,99952.4482586741,50.0590795494578,-2.50733822356476
"91",91,99952.4482586741,50.0590795494578,-2.50733822356476
"92",92,99952.4482586741,50.0590795494578,-2.50733822356476
"93",93,99952.4482586741,50.0590795494578,-2.50733822356476
"94",94,99952.4482586741,50.0590795494578,-2.50733822356476
"95",95,99952.4482586741,50.0590795494578,-2.50733822356476
"96",96,99952.4482586741,50.0590795494578,-2.50733822356476
"97",97,99952.4482586741,50.0590795494578,-2.50733822356476
"98",98,99952.4482586741,50.0590795494578,-2.50733822356476
"99",99,99952.4482586741,50.0590795494578,-2.50733822356476
"100",100,99952.4482586741,50.0590795494578,-2.50733822356476
"101",101,99952.4482586741,50.0590795494578,-2.50733822356476
"102",102,99952.4482586741,50.0590795494578,-2.50733822356476
"103",103,99952.4482586741,50.0590795494578,-2.50733822356476
"104",104,99952.4482586741,50.0590795494578,-2.50733822356476
"105",105,99952.4482586741,50.0590795494578,-2.50733822356476
"106",106,99952.4482586741,50.0590795494578,-2.50733822356476
"107",107,99952.4482586741,50.0590795494578,-2.50733822356476
"108",108,99952.4482586741,50.0590795494578,-2.50733822356476
"109",109,99952.070243423,50.0010801965736,-2.07132361956338
"110",110,99952.070243423,50.0010801965736,-2.07132361956338
"111",111,99952.070243423,50.0010801965736,-2.07132361956338
"112",112,99952.070243423,50.0010801965736,-2.07132361956338
"113",113,99952.070243423,50.0010801965736,-2.07132361956338
"114",114,99952.070243423,50.0010801965736,-2.07132361956338
"115",115,99952.070243423,50.0010801965736,-2.07132361956338
"116",116,99952.070243423,50.0010801965736,-2.07132361956338
"117",117,99952.070243423,50.0010801965736,-2.07132361956338
"118",118,99952.070243423,50.0010801965736,-2.07132361956338
"119",119,99952.070243423,50.0010801965736,-2.07132361956338
"120",120,99952.070243423,50.0010801965736,-2.07132361956338
"121",121,99952.070243423,50.0010801965736,-2.07132361956338
"122",122,99952.070243423,49.934905001482,-2.0051484244717
"123",123,99952.070243423,49.934905001482,-2.0051484244717
"124",124,99952.070243423,49.934905001482,-2.0051484244717
"125",125,99952.070243423,49.934905001482,-2.0051484244717
"126",126,99951.3331843924,50.6041473458693,-1.93733173830814
"127",127,99951.3331843924,50.6041473458693,-1.93733173830814
"128",128,99951.3331843924,50.6041473458693,-1.93733173830814
"129",129,99951.3331843924,50.6041473458693,-1.93733173830814
"130",130,99951.3331843924,50.6041473458693,-1.93733173830814
"131",131,99951.3331843924,50.6041473458693,-1.93733173830814
"132",132,99951.3331843924,50.6041473458693,-1.93733173830814
"133",133,99950.7064186833,50.222909404784,-0.929328088128976
"134",134,99950.7064186833,50.222909404784,-0.929328088128976
"135",135,99950.7064186833,50.222909404784,-0.929328088128976
"136",136,99950.7064186833,50.222909404784,-0.929328088128976
"137",137,99950.7064186833,50.222909404784,-0.929328088128976
"138",138,99950.7064186833,50.222909404784,-0.929328088128976
"139",139,99950.7064186833,50.222909404784,-0.929328088128976
"140",140,99950.7064186833,50.222909404784,-0.929328088128976
"141",141,99950.7064186833,50.222909404784,-0.929328088128976
"142",142,99950.7064186833,50.222909404784,-0.929328088128976
"143",143,99950.7064186833,50.222909404784,-0.929328088128976
"144",144,99950.7064186833,50.222909404784,-0.929328088128976
"145",145,99949.9441649422,49.9682015274005,0.0876335304206997
"146",146,99949.9441649422,49.9682015274005,0.0876335304206997
"147",147,99949.9441649422,49.9682015274005,0.0876335304206997
"148",148,99949.9441649422,49.9682015274005,0.0876335304206997
"149",149,99949.9441649422,49.9682015274005,0.0876335304206997
"150",150,99949.9441649422,49.9682015274005,0.0876335304206997
"151",151,99949.9441649422,49.9682015274005,0.0876335304206997
"152",152,99949.9441649422,49.9682015274005,0.0876335304206997
"153",153,99949.9441649422,49.9682015274005,0.0876335304206997
"154",154,99949.9441649422,49.9682015274005,0.0876335304206997
"155",155,99949.9441649422,49.9682015274005,0.0876335304206997
"156",156,99949.9441649422,49.9682015274005,0.0876335304206997
"157",157,99949.9441649422,49.9682015274005,0.0876335304206997
"158",158,99949.9441649422,49.9682015274005,0.0876335304206997
"159",159,99949.9441649422,49.9682015274005,0.0876335304206997
"160",160,99949.9441649422,49.9682015274005,0.0876335304206997
"161",161,99949.9441649422,49.9682015274005,0.0876335304206997
"162",162,99949.9441649422,49.9682015274005,0.0876335304206997
"163",163,99949.9441649422,49.9682015274005,0.0876335304206997
"164",164,99949.9441649422,49.9682015274005,0.0876335304206997
"165",165,99949.9441649422,49.9682015274005,0.0876335304206997
"166",166,99949.8995486509,50.0128178186563,0.0876335304206997
"167",167,99949.8995486509,50.0128178186563,0.0876335304206997
"168",168,99949.8995486509,50.0128178186563,0.0876335304206997
"169",169,99949.8995486509,50.0128178186563,0.0876335304206997
"170",170,99949.8995486509,50.0128178186563,0.0876335304206997
"171",171,99949.8995486509,50.0128178186563,0.0876335304206997
"172",172,99949.8995486509,50.0128178186563,0.0876335304206997
"173",173,99949.8995486509,50.0128178186563,0.0876335304206997
"174",174,99949.8995486509,50.0128178186563,0.0876335304206997
"175",175,99949.8995486509,50.0128178186563,0.0876335304206997
"176",176,99949.8995486509,50.0128178186563,0.0876335304206997
"177",177,99949.8995486509,50.0128178186563,0.0876335304206997
"178",178,99949.8995486509,50.0128178186563,0.0876335304206997
"179",179,99949.8995486509,50.0128178186563,0.0876335304206997
"180",180,99949.8995486509,50.0128178186563,0.0876335304206997
"181",181,99949.8995486509,50.0128178186563,0.0876335304206997
"182",182,99949.8995486509,50.0128178186563,0.0876335304206997
"183",183,99949.8995486509,50.0128178186563,0.0876335304206997
"184",184,99949.8995486509,50.0128178186563,0.0876335304206997
"185",185,99949.8995486509,50.0128178186563,0.0876335304206997
"186",186,99949.8995486509,50.0128178186563,0.0876335304206997
"187",187,99949.8995486509,50.0128178186563,0.0876335304206997
"188",188,99949.8995486509,50.0128178186563,0.0876335304206997
"189",189,99949.8995486509,50.0128178186563,0.0876335304206997
"190",190,99949.8995486509,50.0128178186563,0.0876335304206997
"191",191,99949.8995486509,50.0128178186563,0.0876335304206997
"192",192,99949.8995486509,50.0128178186563,0.0876335304206997
"193",193,99949.8995486509,50.0128178186563,0.0876335304206997
"194",194,99949.8995486509,50.0128178186563,0.0876335304206997
"195",195,99949.8995486509,50.0128178186563,0.0876335304206997
"196",196,99949.8995486509,50.0128178186563,0.0876335304206997
